113;-0.16062203;0.6937805;[ -0.16062203, 0.6937805, -0.70204645 ]
114;-0.86266845;0.25989193;[ -0.86266845, 0.25989193, -0.43388855 ]
115;-0.68819094;0.4253254;[ -0.68819094, 0.4253254, -0.58778524 ]
116;-0.70204645;0.16062203;[ -0.70204645, 0.16062203, -0.6937805 ]
117;-0.4253254;0.5877853;[ -0.4253254, 0.5877853, -0.68819094 ]
118;-0.68819094;0.4253254;[ -0.68819094, 0.4253254, -0.5877853 ]
119;-0.5877853;0.68819094;[ -0.5877853, 0.68819094, -0.4253254 ]
120;-0.6937805;0.7020465;[ -0.6937805, 0.7020465, -0.16062205 ]
121;-0.8506508;0.5257311;[ -0.8506508, 0.5257311, 0.0 ]
122;-0.6937805;0.7020465;[ -0.6937805, 0.7020465, 0.16062205 ]
123;-0.9619383;0.0;[ -0.9619383, 0.0, -0.2732665 ]
124;-0.95105654;0.26286557;[ -0.95105654, 0.26286557, -0.16245985 ]
125;-0.86266845;0.25989193;[ -0.86266845, 0.25989193, -0.43388855 ]
126;-0.86266845;0.25989193;[ -0.86266845, 0.25989193, 0.43388855 ]
127;-0.95105654;0.26286557;[ -0.95105654, 0.26286557, 0.16245985 ]
128;-0.9619383;0.0;[ -0.9619383, 0.0, 0.2732665 ]
129;-0.95105654;0.26286557;[ -0.95105654, 0.26286557, -0.16245985 ]
130;-0.95105654;0.26286557;[ -0.95105654, 0.26286557, 0.16245985 ]
131;-0.8506508;0.5257311;[ -0.8506508, 0.5257311, 0.0 ]
132;0.43388855;0.86266845;[ 0.43388855, 0.86266845, 0.25989193 ]
133;0.58778524;0.68819094;[ 0.58778524, 0.68819094, 0.4253254 ]
134;0.6937805;0.7020465;[ 0.6937805, 0.7020465, 0.16062205 ]
135;0.25989193;0.43388855;[ 0.25989193, 0.43388855, 0.86266845 ]
136;0.42532542;0.58778524;[ 0.42532542, 0.58778524, 0.688191 ]
137;0.16062203;0.6937805;[ 0.16062203, 0.6937805, 0.70204645 ]
138;0.86266845;0.25989193;[ 0.86266845, 0.25989193, 0.43388855 ]
139;0.68819094;0.4253254;[ 0.68819094, 0.4253254, 0.58778524 ]
140;0.70204645;0.16062203;[ 0.70204645, 0.16062203, 0.6937805 ]
141;0.4253254;0.5877853;[ 0.4253254, 0.5877853, 0.68819094 ]
142;0.68819094;0.4253254;[ 0.68819094, 0.4253254, 0.5877853 ]
143;0.5877853;0.68819094;[ 0.5877853, 0.68819094, 0.4253254 ]
144;-0.25989193;0.43388855;[ -0.25989193, 0.43388855, 0.86266845 ]
145;-0.26286557;0.16245985;[ -0.26286557, 0.16245985, 0.95105654 ]
146;0.0;0.2732665;[ 0.0, 0.2732665, 0.9619383 ]
147;-0.70204645;-0.16062203;[ -0.70204645, -0.16062203, 0.6937805 ]
148;-0.5257311;0.0;[ -0.5257311, 0.0, 0.8506508 ]
149;-0.70204645;0.16062203;[ -0.70204645, 0.16062203, 0.6937805 ]
150;0.0;-0.2732665;[ 0.0, -0.2732665, 0.9619383 ]
151;-0.26286557;-0.16245985;[ -0.26286557, -0.16245985, 0.95105654 ]
152;-0.25989193;-0.43388855;[ -0.25989193, -0.43388855, 0.86266845 ]
153;-0.5257311;0.0;[ -0.5257311, 0.0, 0.8506508 ]
154;-0.26286557;-0.16245985;[ -0.26286557, -0.16245985, 0.95105654 ]
155;-0.26286557;0.16245985;[ -0.26286557, 0.16245985, 0.95105654 ]
156;-0.9619383;0.0;[ -0.9619383, 0.0, 0.2732665 ]
157;-0.95105654;-0.26286557;[ -0.95105654, -0.26286557, 0.16245985 ]
158;-0.86266845;-0.25989193;[ -0.86266845, -0.25989193, 0.43388855 ]
159;-0.86266845;-0.25989193;[ -0.86266845, -0.25989193, -0.43388855 ]
160;-0.95105654;-0.26286557;[ -0.95105654, -0.26286557, -0.16245985 ]
161;-0.9619383;0.0;[ -0.9619383, 0.0, -0.2732665 ]
162;-0.6937805;-0.7020465;[ -0.6937805, -0.7020465, 0.16062205 ]
163;-0.8506508;-0.5257311;[ -0.8506508, -0.5257311, 0.0 ]
164;-0.6937805;-0.7020465;[ -0.6937805, -0.7020465, -0.16062205 ]
165;-0.95105654;-0.26286557;[ -0.95105654, -0.26286557, -0.16245985 ]
166;-0.8506508;-0.5257311;[ -0.8506508, -0.5257311, 0.0 ]
167;-0.95105654;-0.26286557;[ -0.95105654, -0.26286557, 0.16245985 ]
168;-0.70204645;0.16062203;[ -0.70204645, 0.16062203, -0.6937805 ]
169;-0.5257311;0.0;[ -0.5257311, 0.0, -0.8506508 ]
170;-0.70204645;-0.16062203;[ -0.70204645, -0.16062203, -0.6937805 ]
171;0.0;0.2732665;[ 0.0, 0.2732665, -0.9619383 ]
172;-0.26286557;0.16245985;[ -0.26286557, 0.16245985, -0.95105654 ]
173;-0.25989193;0.43388855;[ -0.25989193, 0.43388855, -0.86266845 ]
174;-0.25989193;-0.43388855;[ -0.25989193, -0.43388855, -0.86266845 ]
175;-0.26286557;-0.16245985;[ -0.26286557, -0.16245985, -0.95105654 ]
176;0.0;-0.2732665;[ 0.0, -0.2732665, -0.9619383 ]
177;-0.26286557;0.16245985;[ -0.26286557, 0.16245985, -0.95105654 ]
178;-0.26286557;-0.16245985;[ -0.26286557, -0.16245985, -0.95105654 ]
179;-0.5257311;0.0;[ -0.5257311, 0.0, -0.8506508 ]
180;0.16062203;0.6937805;[ 0.16062203, 0.6937805, -0.70204645 ]
181;0.4253254;0.5877853;[ 0.4253254, 0.5877853, -0.68819094 ]
182;0.25989193;0.43388855;[ 0.25989193, 0.43388855, -0.86266845 ]
183;0.6937805;0.7020465;[ 0.6937805, 0.7020465, -0.16062205 ]
184;0.5877853;0.68819094;[ 0.5877853, 0.68819094, -0.4253254 ]
185;0.43388855;0.86266845;[ 0.43388855, 0.86266845, -0.25989193 ]
186;0.70204645;0.16062203;[ 0.70204645, 0.16062203, -0.6937805 ]
187;0.68819094;0.4253254;[ 0.68819094, 0.4253254, -0.5877853 ]
188;0.86266845;0.25989193;[ 0.86266845, 0.25989193, -0.43388855 ]
189;0.58778524;0.68819094;[ 0.58778524, 0.68819094, -0.4253254 ]
190;0.68819094;0.4253254;[ 0.68819094, 0.4253254, -0.58778524 ]
191;0.42532542;0.58778524;[ 0.42532542, 0.58778524, -0.688191 ]
192;0.6937805;-0.7020465;[ 0.6937805, -0.7020465, 0.16062205 ]
193;0.5877853;-0.68819094;[ 0.5877853, -0.68819094, 0.4253254 ]
194;0.43388855;-0.86266845;[ 0.43388855, -0.86266845, 0.25989193 ]
195;0.70204645;-0.16062203;[ 0.70204645, -0.16062203, 0.6937805 ]
196;0.68819094;-0.4253254;[ 0.68819094, -0.4253254, 0.5877853 ]
197;0.86266845;-0.25989193;[ 0.86266845, -0.25989193, 0.43388855 ]
198;0.16062203;-0.6937805;[ 0.16062203, -0.6937805, 0.70204645 ]
199;0.4253254;-0.5877853;[ 0.4253254, -0.5877853, 0.68819094 ]
200;0.25989193;-0.43388855;[ 0.25989193, -0.43388855, 0.86266845 ]
201;0.68819094;-0.4253254;[ 0.68819094, -0.4253254, 0.58778524 ]
202;0.42532542;-0.58778524;[ 0.42532542, -0.58778524, 0.688191 ]
203;0.58778524;-0.68819094;[ 0.58778524, -0.68819094, 0.4253254 ]
204;0.43388855;-0.86266845;[ 0.43388855, -0.86266845, 0.25989193 ]
205;0.16245985;-0.95105654;[ 0.16245985, -0.95105654, 0.26286557 ]
206;0.2732665;-0.9619383;[ 0.2732665, -0.9619383, 0.0 ]
207;-0.16062203;-0.6937805;[ -0.16062203, -0.6937805, 0.70204645 ]
208;0.0;-0.8506508;[ 0.0, -0.8506508, 0.5257311 ]
209;0.16062203;-0.6937805;[ 0.16062203, -0.6937805, 0.70204645 ]
210;-0.2732665;-0.9619383;[ -0.2732665, -0.9619383, 0.0 ]
211;-0.16245985;-0.95105654;[ -0.16245985, -0.95105654, 0.26286557 ]
212;-0.43388855;-0.86266845;[ -0.43388855, -0.86266845, 0.25989193 ]
213;0.0;-0.8506508;[ 0.0, -0.8506508, 0.5257311 ]
214;-0.16245985;-0.95105654;[ -0.16245985, -0.95105654, 0.26286557 ]
215;0.16245985;-0.95105654;[ 0.16245985, -0.95105654, 0.26286557 ]
216;0.2732665;-0.9619383;[ 0.2732665, -0.9619383, 0.0 ]
217;0.16245985;-0.95105654;[ 0.16245985, -0.95105654, -0.26286557 ]
218;0.43388855;-0.86266845;[ 0.43388855, -0.86266845, -0.25989193 ]
219;-0.43388855;-0.86266845;[ -0.43388855, -0.86266845, -0.25989193 ]
220;-0.16245985;-0.95105654;[ -0.16245985, -0.95105654, -0.26286557 ]
221;-0.2732665;-0.9619383;[ -0.2732665, -0.9619383, 0.0 ]
222;0.16062203;-0.6937805;[ 0.16062203, -0.6937805, -0.70204645 ]
223;0.0;-0.8506508;[ 0.0, -0.8506508, -0.5257311 ]
224;-0.16062203;-0.6937805;[ -0.16062203, -0.6937805, -0.70204645 ]
225;-0.16245985;-0.95105654;[ -0.16245985, -0.95105654, -0.26286557 ]
226;0.0;-0.8506508;[ 0.0, -0.8506508, -0.5257311 ]
227;0.16245985;-0.95105654;[ 0.16245985, -0.95105654, -0.26286557 ]
228;0.43388855;-0.86266845;[ 0.43388855, -0.86266845, -0.25989193 ]
229;0.58778524;-0.68819094;[ 0.58778524, -0.68819094, -0.4253254 ]
230;0.6937805;-0.7020465;[ 0.6937805, -0.7020465, -0.16062205 ]
231;0.25989193;-0.43388855;[ 0.25989193, -0.43388855, -0.86266845 ]
232;0.42532542;-0.58778524;[ 0.42532542, -0.58778524, -0.688191 ]
233;0.16062203;-0.6937805;[ 0.16062203, -0.6937805, -0.70204645 ]
234;0.86266845;-0.25989193;[ 0.86266845, -0.25989193, -0.43388855 ]
235;0.68819094;-0.4253254;[ 0.68819094, -0.4253254, -0.58778524 ]
236;0.70204645;-0.16062203;[ 0.70204645, -0.16062203, -0.6937805 ]
237;0.4253254;-0.5877853;[ 0.4253254, -0.5877853, -0.68819094 ]
238;0.68819094;-0.4253254;[ 0.68819094, -0.4253254, -0.5877853 ]
239;0.5877853;-0.68819094;[ 0.5877853, -0.68819094, -0.4253254 ]
240;0.6937805;-0.7020465;[ 0.6937805, -0.7020465, -0.16062205 ]
241;0.8506508;-0.5257311;[ 0.8506508, -0.5257311, 0.0 ]
242;0.6937805;-0.7020465;[ 0.6937805, -0.7020465, 0.16062205 ]
243;0.9619383;0.0;[ 0.9619383, 0.0, -0.2732665 ]
244;0.95105654;-0.26286557;[ 0.95105654, -0.26286557, -0.16245985 ]
245;0.86266845;-0.25989193;[ 0.86266845, -0.25989193, -0.43388855 ]
246;0.86266845;-0.25989193;[ 0.86266845, -0.25989193, 0.43388855 ]
247;0.95105654;-0.26286557;[ 0.95105654, -0.26286557, 0.16245985 ]
248;0.9619383;0.0;[ 0.9619383, 0.0, 0.2732665 ]
249;0.95105654;-0.26286557;[ 0.95105654, -0.26286557, -0.16245985 ]
250;0.95105654;-0.26286557;[ 0.95105654, -0.26286557, 0.16245985 ]
251;0.8506508;-0.5257311;[ 0.8506508, -0.5257311, 0.0 ]
252;0.25989193;-0.43388855;[ 0.25989193, -0.43388855, 0.86266845 ]
253;0.26286557;-0.16245985;[ 0.26286557, -0.16245985, 0.95105654 ]
254;0.0;-0.2732665;[ 0.0, -0.2732665, 0.9619383 ]
255;0.70204645;0.16062203;[ 0.70204645, 0.16062203, 0.6937805 ]
256;0.5257311;0.0;[ 0.5257311, 0.0, 0.8506508 ]
257;0.70204645;-0.16062203;[ 0.70204645, -0.16062203, 0.6937805 ]
258;0.0;0.2732665;[ 0.0, 0.2732665, 0.9619383 ]
259;0.26286557;0.16245985;[ 0.26286557, 0.16245985, 0.95105654 ]
260;0.25989193;0.43388855;[ 0.25989193, 0.43388855, 0.86266845 ]
261;0.5257311;0.0;[ 0.5257311, 0.0, 0.8506508 ]
262;0.26286557;0.16245985;[ 0.26286557, 0.16245985, 0.95105654 ]
263;0.26286557;-0.16245985;[ 0.26286557, -0.16245985, 0.95105654 ]
264;-0.43388855;-0.86266845;[ -0.43388855, -0.86266845, 0.25989193 ]
265;-0.58778524;-0.68819094;[ -0.58778524, -0.68819094, 0.4253254 ]
266;-0.6937805;-0.7020465;[ -0.6937805, -0.7020465, 0.16062205 ]
267;-0.25989193;-0.43388855;[ -0.25989193, -0.43388855, 0.86266845 ]
268;-0.42532542;-0.58778524;[ -0.42532542, -0.58778524, 0.688191 ]
269;-0.16062203;-0.6937805;[ -0.16062203, -0.6937805, 0.70204645 ]
270;-0.86266845;-0.25989193;[ -0.86266845, -0.25989193, 0.43388855 ]
271;-0.68819094;-0.4253254;[ -0.68819094, -0.4253254, 0.58778524 ]
272;-0.70204645;-0.16062203;[ -0.70204645, -0.16062203, 0.6937805 ]
273;-0.4253254;-0.5877853;[ -0.4253254, -0.5877853, 0.68819094 ]
274;-0.68819094;-0.4253254;[ -0.68819094, -0.4253254, 0.5877853 ]
275;-0.5877853;-0.68819094;[ -0.5877853, -0.68819094, 0.4253254 ]
276;-0.16062203;-0.6937805;[ -0.16062203, -0.6937805, -0.70204645 ]
277;-0.4253254;-0.5877853;[ -0.4253254, -0.5877853, -0.68819094 ]
278;-0.25989193;-0.43388855;[ -0.25989193, -0.43388855, -0.86266845 ]
279;-0.6937805;-0.7020465;[ -0.6937805, -0.7020465, -0.16062205 ]
280;-0.5877853;-0.68819094;[ -0.5877853, -0.68819094, -0.4253254 ]
281;-0.43388855;-0.86266845;[ -0.43388855, -0.86266845, -0.25989193 ]
282;-0.70204645;-0.16062203;[ -0.70204645, -0.16062203, -0.6937805 ]
283;-0.68819094;-0.4253254;[ -0.68819094, -0.4253254, -0.5877853 ]
284;-0.86266845;-0.25989193;[ -0.86266845, -0.25989193, -0.43388855 ]
285;-0.58778524;-0.68819094;[ -0.58778524, -0.68819094, -0.4253254 ]
286;-0.68819094;-0.4253254;[ -0.68819094, -0.4253254, -0.58778524 ]
287;-0.42532542;-0.58778524;[ -0.42532542, -0.58778524, -0.688191 ]
288;0.70204645;-0.16062203;[ 0.70204645, -0.16062203, -0.6937805 ]
289;0.5257311;0.0;[ 0.5257311, 0.0, -0.8506508 ]
290;0.70204645;0.16062203;[ 0.70204645, 0.16062203, -0.6937805 ]
291;0.0;-0.2732665;[ 0.0, -0.2732665, -0.9619383 ]
292;0.26286557;-0.16245985;[ 0.26286557, -0.16245985, -0.95105654 ]
293;0.25989193;-0.43388855;[ 0.25989193, -0.43388855, -0.86266845 ]
294;0.25989193;0.43388855;[ 0.25989193, 0.43388855, -0.86266845 ]
295;0.26286557;0.16245985;[ 0.26286557, 0.16245985, -0.95105654 ]
296;0.0;0.2732665;[ 0.0, 0.2732665, -0.9619383 ]
297;0.26286557;-0.16245985;[ 0.26286557, -0.16245985, -0.95105654 ]
298;0.26286557;0.16245985;[ 0.26286557, 0.16245985, -0.95105654 ]
299;0.5257311;0.0;[ 0.5257311, 0.0, -0.8506508 ]
300;0.9619383;0.0;[ 0.9619383, 0.0, 0.2732665 ]
301;0.95105654;0.26286557;[ 0.95105654, 0.26286557, 0.16245985 ]
302;0.86266845;0.25989193;[ 0.86266845, 0.25989193, 0.43388855 ]
303;0.86266845;0.25989193;[ 0.86266845, 0.25989193, -0.43388855 ]
304;0.95105654;0.26286557;[ 0.95105654, 0.26286557, -0.16245985 ]
305;0.9619383;0.0;[ 0.9619383, 0.0, -0.2732665 ]
306;0.6937805;0.7020465;[ 0.6937805, 0.7020465, 0.16062205 ]
307;0.8506508;0.5257311;[ 0.8506508, 0.5257311, 0.0 ]
308;0.6937805;0.7020465;[ 0.6937805, 0.7020465, -0.16062205 ]
309;0.95105654;0.26286557;[ 0.95105654, 0.26286557, -0.16245985 ]
310;0.8506508;0.5257311;[ 0.8506508, 0.5257311, 0.0 ]
311;0.95105654;0.26286557;[ 0.95105654, 0.26286557, 0.16245985 ]
